cellnames,dataset,tSNE_1,tSNE_2,KNNpred,SVMpred,IDconsensus,Tom_cells
CCHT4_ROW09_1,P15,14.24255879,44.9774433,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,FALSE
CCHT4_ROW09_12,P15,-29.04328654,-24.63597957,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,FALSE
CCHT4_ROW09_14,P15,0.836713764,-49.19806306,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW09_15,P15,34.29600685,3.651247428,Lamp5 Ntn1 Npy2r,Lamp5 Fam19a1 Tmem182,inconclusive,TRUE
CCHT4_ROW09_16,P15,-33.51815016,-29.95669559,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,FALSE
CCHT4_ROW09_2,P15,-39.90593349,8.27382907,Vip Ptprt Pkp2,Vip Ptprt Pkp2,Vip Ptprt Pkp2,TRUE
CCHT4_ROW09_20,P15,46.68151624,6.52397587,Lamp5 Ntn1 Npy2r,Lamp5 Plch2 Dock5,inconclusive,TRUE
CCHT4_ROW09_3,P15,-6.403959142,37.72206669,Vip Arhgap36 Hmcn1,Vip Gpc3 Slc18a3,inconclusive,TRUE
CCHT4_ROW09_4,P15,-32.12087985,-19.37359034,Vip Crispld2 Kcne4,Vip Lect1 Oxtr,inconclusive,TRUE
CCHT4_ROW09_7,P15,-35.49589635,0.187808428,Vip Lect1 Oxtr,Vip Lect1 Oxtr,Vip Lect1 Oxtr,FALSE
CCHT4_ROW09_9,P15,44.68639941,29.3691408,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Pax6,TRUE
CCHT4_ROW10_1,P15,16.94414581,-33.25546657,Lamp5 Lsp1,Vip Chat Htr1f,inconclusive,TRUE
CCHT4_ROW10_12,P15,-33.41665273,-13.21073901,Vip Crispld2 Htr2c,Vip Crispld2 Kcne4,inconclusive,TRUE
CCHT4_ROW10_18,P15,-0.19213016,-32.01650605,Lamp5 Lsp1,Serpinf1 Clrn1,inconclusive,TRUE
CCHT4_ROW10_20,P15,16.27407416,-29.86793392,Lamp5 Lsp1,Vip Chat Htr1f,inconclusive,TRUE
CCHT4_ROW10_3,P15,-2.333727785,-1.179109943,Vip Chat Htr1f,Serpinf1 Aqp5 Vip,inconclusive,TRUE
CCHT4_ROW10_4,P15,33.07247126,-33.1889838,Lamp5 Lsp1,Lamp5 Plch2 Dock5,inconclusive,TRUE
CCHT4_ROW10_5,P15,4.901666862,11.83339728,Vip Pygm C1ql1,Vip Pygm C1ql1,Vip Pygm C1ql1,FALSE
CCHT4_ROW11_10,P15,-53.60502671,-6.105720404,Vip Lect1 Oxtr,Vip Lect1 Oxtr,Vip Lect1 Oxtr,FALSE
CCHT4_ROW11_12,P15,39.25211307,-12.17571822,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW11_14,P15,-5.851780294,-33.3434943,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW11_16,P15,-40.57025279,24.30780928,Vip Ptprt Pkp2,Vip Ptprt Pkp2,Vip Ptprt Pkp2,FALSE
CCHT4_ROW11_17,P15,-7.746803648,18.35651671,Vip Pygm C1ql1,Vip Igfbp6 Car10,inconclusive,FALSE
CCHT4_ROW11_18,P15,10.12340634,41.21321081,Vip Igfbp6 Pltp,Vip Igfbp6 Car10,inconclusive,TRUE
CCHT4_ROW11_20,P15,4.177291714,-41.63040933,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW11_3,P15,-0.406244083,-47.27507457,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW11_5,P15,5.873597363,-3.058982987,Sncg Vip Itih5,Sncg Vip Nptx2,inconclusive,FALSE
CCHT4_ROW11_7,P15,0.78776074,-49.24178096,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
CCHT4_ROW12_1,P15,-12.85321266,-2.5537567,Vip Chat Htr1f,Vip Chat Htr1f,Vip Chat Htr1f,FALSE
CCHT4_ROW12_14,P15,38.39206087,-9.462538987,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW12_16,P15,-5.463877515,-38.16679777,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
CCHT4_ROW12_17,P15,-23.57520622,13.11694863,Vip Ptprt Pkp2,Vip Ptprt Pkp2,Vip Ptprt Pkp2,TRUE
CCHT4_ROW12_20,P15,35.97357966,23.76617284,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Tmem182,TRUE
CCHT4_ROW12_3,P15,51.19939214,-7.612963135,Lamp5 Plch2 Dock5,Lamp5 Ntn1 Npy2r,inconclusive,TRUE
CCHT4_ROW12_4,P15,13.51115226,-42.62771191,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW12_5,P15,-42.43619971,28.81456302,Vip Lmo1 Fam159b,Vip Lmo1 Fam159b,Vip Lmo1 Fam159b,FALSE
CCHT4_ROW12_6,P15,37.26005702,30.98390639,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Pax6,FALSE
CCHT4_ROW13_1,P15,45.89822574,-15.85946263,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW13_12,P15,-46.17403214,29.37210218,Vip Lmo1 Fam159b,Vip Lmo1 Myl1,inconclusive,FALSE
CCHT4_ROW13_13,P15,26.97890989,-8.941076354,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW13_14,P15,38.03578462,3.880022395,Lamp5 Ntn1 Npy2r,Vip Igfbp6 Pltp,inconclusive,TRUE
CCHT4_ROW13_18,P15,20.56091243,-16.80623991,Lamp5 Lsp1,Lamp5 Plch2 Dock5,inconclusive,TRUE
CCHT4_ROW13_19,P15,34.35886551,-12.64114132,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW13_2,P15,1.554848414,18.06108442,Vip Pygm C1ql1,Lamp5 Ntn1 Npy2r,inconclusive,TRUE
CCHT4_ROW13_3,P15,16.46521092,-30.19462857,Lamp5 Lsp1,Lamp5 Plch2 Dock5,inconclusive,FALSE
CCHT4_ROW13_6,P15,33.94863002,-13.3068019,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW13_7,P15,35.90861009,8.786980366,Lamp5 Ntn1 Npy2r,Lamp5 Ntn1 Npy2r,Lamp5 Ntn1 Npy2r,FALSE
CCHT4_ROW13_9,P15,39.02070894,-18.4204991,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW14_1,P15,45.3491143,17.32040794,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Pax6,inconclusive,FALSE
CCHT4_ROW14_12,P15,9.859267902,-42.13730049,Lamp5 Lsp1,Vip Ptprt Pkp2,inconclusive,TRUE
CCHT4_ROW15_1,P15,44.81224792,27.97375715,Lamp5 Fam19a1 Pax6,Lamp5 Krt73,inconclusive,TRUE
CCHT4_ROW15_12,P15,36.6209707,21.31766269,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Tmem182,TRUE
CCHT4_ROW15_13,P15,18.90643057,-22.18084133,Lamp5 Lsp1,Lamp5 Plch2 Dock5,inconclusive,TRUE
CCHT4_ROW15_14,P15,33.48014674,29.84353796,Lamp5 Fam19a1 Pax6,Sncg Vip Nptx2,inconclusive,TRUE
CCHT4_ROW15_16,P15,-30.83370167,16.23588484,Vip Ptprt Pkp2,Vip Ptprt Pkp2,Vip Ptprt Pkp2,FALSE
CCHT4_ROW15_17,P15,-32.83405291,-21.0464196,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,FALSE
CCHT4_ROW15_18,P15,-3.312352074,-10.44885471,Sncg Slc17a8,Sncg Vip Itih5,inconclusive,TRUE
CCHT4_ROW15_2,P15,-11.65132971,5.239174401,Vip Chat Htr1f,Vip Crispld2 Htr2c,inconclusive,TRUE
CCHT4_ROW15_20,P15,20.17982911,33.03583932,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,TRUE
CCHT4_ROW15_3,P15,-14.18031325,6.373115517,Vip Chat Htr1f,Vip Rspo4 Rxfp1 Chat,inconclusive,FALSE
CCHT4_ROW15_5,P15,15.14076076,-2.172633213,Sncg Vip Itih5,Sncg Vip Nptx2,inconclusive,FALSE
CCHT4_ROW15_7,P15,27.94215154,21.22270489,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Tmem182,FALSE
CCHT4_ROW16_1,P15,27.95954348,20.65550716,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Tmem182,FALSE
CCHT4_ROW16_12,P15,28.40607292,-8.180931659,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,FALSE
CCHT4_ROW16_14,P15,38.527382,-9.62779978,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW16_16,P15,17.45081974,19.40453623,Vip Igfbp6 Car10,Sncg Vip Nptx2,inconclusive,TRUE
CCHT4_ROW16_17,P15,19.69846869,16.4874526,Vip Igfbp6 Car10,Lamp5 Fam19a1 Tmem182,inconclusive,TRUE
CCHT4_ROW16_18,P15,-12.82186042,27.86138396,Vip Arhgap36 Hmcn1,Lamp5 Plch2 Dock5,inconclusive,FALSE
CCHT4_ROW16_19,P15,-5.02228083,-29.90243347,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW16_2,P15,-41.83548392,30.70852212,Vip Lmo1 Fam159b,Vip Lmo1 Myl1,inconclusive,FALSE
CCHT4_ROW16_20,P15,15.40090032,-18.77827814,Lamp5 Lhx6,Lamp5 Plch2 Dock5,inconclusive,TRUE
CCHT4_ROW16_5,P15,17.86560555,-21.03358373,Lamp5 Lsp1,Lamp5 Lhx6,inconclusive,FALSE
CCHT4_ROW16_8,P15,28.53756186,-24.02323009,Lamp5 Lsp1,Lamp5 Plch2 Dock5,inconclusive,TRUE
CCHT4_ROW16_9,P15,52.37891405,23.74192493,Lamp5 Krt73,Lamp5 Fam19a1 Pax6,inconclusive,FALSE
CCHT4_ROW17_1,P15,-2.269774583,12.43318714,Vip Pygm C1ql1,Vip Col15a1 Pde1a,inconclusive,FALSE
CCHT4_ROW17_10,P15,26.88680447,-8.832781111,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW17_12,P15,35.97532064,23.65585643,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Pax6,inconclusive,TRUE
CCHT4_ROW17_13,P15,15.19470174,43.58616269,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,TRUE
CCHT4_ROW17_15,P15,11.8821181,7.144944076,Sncg Vip Nptx2,Sncg Gpr50,inconclusive,FALSE
CCHT4_ROW17_16,P15,-9.199152506,15.93429761,Vip Pygm C1ql1,Vip Pygm C1ql1,Vip Pygm C1ql1,FALSE
CCHT4_ROW17_18,P15,-4.911721391,-40.56447979,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
CCHT4_ROW17_19,P15,-8.714895212,-35.89891841,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW17_2,P15,47.88109566,-12.64869892,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW17_20,P15,-7.412979302,-51.10660361,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
CCHT4_ROW17_4,P15,6.590206116,-1.994304375,Sncg Vip Itih5,Sncg Vip Itih5,Sncg Vip Itih5,TRUE
CCHT4_ROW17_7,P15,-3.980887062,-5.928375703,Serpinf1 Aqp5 Vip,Serpinf1 Aqp5 Vip,Serpinf1 Aqp5 Vip,FALSE
CCHT4_ROW17_9,P15,34.82048339,-12.0919616,Lamp5 Plch2 Dock5,Lamp5 Fam19a1 Tmem182,inconclusive,TRUE
CCHT4_ROW18_1,P15,17.3889225,24.39661031,Vip Igfbp6 Car10,Vip Igfbp6 Car10,Vip Igfbp6 Car10,FALSE
CCHT4_ROW18_12,P15,26.60664527,-3.197624411,Lamp5 Plch2 Dock5,Lamp5 Ntn1 Npy2r,inconclusive,TRUE
CCHT4_ROW18_14,P15,18.08694123,-37.48180886,Lamp5 Lsp1,Sncg Slc17a8,inconclusive,FALSE
CCHT4_ROW18_15,P15,3.236988973,-46.60009093,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW18_16,P15,45.31000211,2.866458179,Lamp5 Plch2 Dock5,Lamp5 Ntn1 Npy2r,inconclusive,TRUE
CCHT4_ROW18_18,P15,-32.26317261,30.64284604,Vip Lmo1 Fam159b,Vip Lmo1 Fam159b,Vip Lmo1 Fam159b,TRUE
CCHT4_ROW18_2,P15,-28.36310711,-12.5979547,Vip Crispld2 Htr2c,Vip Crispld2 Htr2c,Vip Crispld2 Htr2c,FALSE
CCHT4_ROW18_3,P15,-1.950329755,9.652827039,Vip Chat Htr1f,Serpinf1 Aqp5 Vip,inconclusive,FALSE
CCHT4_ROW18_6,P15,47.49012858,-12.20264624,Lamp5 Plch2 Dock5,Lamp5 Ntn1 Npy2r,inconclusive,TRUE
CCHT4_ROW18_7,P15,35.76436548,-3.913845542,Lamp5 Plch2 Dock5,Lamp5 Ntn1 Npy2r,inconclusive,TRUE
CCHT4_ROW18_8,P15,-10.00611514,50.55577792,Vip Arhgap36 Hmcn1,Vip Gpc3 Slc18a3,inconclusive,FALSE
CCHT4_ROW18_9,P15,-7.893408733,-50.10038133,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW19_15,P15,-23.74560402,13.24644543,Vip Ptprt Pkp2,Vip Ptprt Pkp2,Vip Ptprt Pkp2,FALSE
CCHT4_ROW19_16,P15,-5.944113058,-32.93767858,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW19_17,P15,14.07032889,26.97480221,Vip Igfbp6 Car10,Vip Igfbp6 Car10,Vip Igfbp6 Car10,FALSE
CCHT4_ROW19_18,P15,17.0153171,5.03740493,Sncg Gpr50,Sncg Gpr50,Sncg Gpr50,FALSE
CCHT4_ROW19_2,P15,48.3155366,3.82970019,Lamp5 Plch2 Dock5,Lamp5 Ntn1 Npy2r,inconclusive,TRUE
CCHT4_ROW19_20,P15,52.63278383,-6.470581825,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW19_5,P15,-28.34457685,-20.10691202,Vip Crispld2 Htr2c,Vip Crispld2 Kcne4,inconclusive,FALSE
CCHT4_ROW19_6,P15,11.26487122,-1.975780266,Sncg Vip Itih5,Sncg Gpr50,inconclusive,FALSE
CCHT4_ROW19_7,P15,31.20147007,-19.547323,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW19_8,P15,-9.561486555,-38.97854341,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW19_9,P15,25.67343633,12.78717009,Lamp5 Ntn1 Npy2r,Lamp5 Ntn1 Npy2r,Lamp5 Ntn1 Npy2r,TRUE
CCHT4_ROW20_12,P15,-10.45605434,-2.671072209,Vip Chat Htr1f,Serpinf1 Aqp5 Vip,inconclusive,FALSE
CCHT4_ROW20_13,P15,37.85551344,-2.111753682,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW20_18,P15,16.37015178,-24.85981862,Lamp5 Lsp1,Lamp5 Ntn1 Npy2r,inconclusive,TRUE
CCHT4_ROW20_20,P15,6.897254327,24.28894329,Vip Pygm C1ql1,Vip Igfbp4 Mab21l1,inconclusive,FALSE
CCHT4_ROW21_12,P15,-1.065877207,18.17731825,Vip Pygm C1ql1,Sncg Vip Itih5,inconclusive,FALSE
CCHT4_ROW21_13,P15,27.15730188,-35.95444084,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
CCHT4_ROW21_14,P15,5.480581837,-45.64953173,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
CCHT4_ROW21_15,P15,38.55203532,-24.06910073,Lamp5 Plch2 Dock5,Lamp5 Lsp1,inconclusive,FALSE
CCHT4_ROW21_16,P15,-13.55939898,-7.380685087,Vip Chat Htr1f,Sncg Vip Itih5,inconclusive,FALSE
CCHT4_ROW21_17,P15,31.60712062,22.50066079,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Pax6,inconclusive,TRUE
CCHT4_ROW21_18,P15,-33.48257835,-13.16261862,Vip Crispld2 Htr2c,Vip Lect1 Oxtr,inconclusive,TRUE
CCHT4_ROW21_19,P15,-13.59344279,-7.317060497,Vip Chat Htr1f,Sncg Vip Itih5,inconclusive,FALSE
CCHT4_ROW21_2,P15,39.17849998,-20.86909568,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW21_3,P15,-6.454554505,-31.8484606,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW22_13,P15,-11.08305776,4.828955433,Vip Chat Htr1f,Vip Chat Htr1f,Vip Chat Htr1f,TRUE
CCHT4_ROW22_15,P15,6.977625618,-50.37033958,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
CCHT4_ROW22_16,P15,32.20442697,14.52945695,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Tmem182,Lamp5 Fam19a1 Tmem182,FALSE
CCHT4_ROW22_18,P15,15.87196011,-24.13691407,Lamp5 Lsp1,Sncg Gpr50,inconclusive,FALSE
CCHT4_ROW22_2,P15,-27.17181963,19.87684832,Vip Ptprt Pkp2,Vip Ptprt Pkp2,Vip Ptprt Pkp2,FALSE
CCHT4_ROW22_20,P15,-0.364902722,29.88004619,Vip Arhgap36 Hmcn1,Vip Pygm C1ql1,inconclusive,FALSE
CCHT4_ROW22_5,P15,6.214622972,-4.392655628,Sncg Vip Itih5,Sncg Vip Itih5,Sncg Vip Itih5,FALSE
CCHT4_ROW23_1,P15,-0.832054557,27.03148986,Vip Pygm C1ql1,Vip Pygm C1ql1,Vip Pygm C1ql1,FALSE
CCHT4_ROW23_12,P15,-27.67388018,-0.479471762,Vip Rspo1 Itga4,Vip Rspo1 Itga4,Vip Rspo1 Itga4,FALSE
CCHT4_ROW23_13,P15,-26.96027735,2.643061682,Vip Rspo4 Rxfp1 Chat,Vip Rspo4 Rxfp1 Chat,Vip Rspo4 Rxfp1 Chat,FALSE
CCHT4_ROW23_14,P15,-26.91589109,-25.05148117,Vip Crispld2 Htr2c,Vip Crispld2 Kcne4,inconclusive,FALSE
CCHT4_ROW23_16,P15,-12.25971855,17.30266225,Vip Pygm C1ql1,Vip Pygm C1ql1,Vip Pygm C1ql1,FALSE
CCHT4_ROW23_17,P15,-0.331516083,29.9393632,Vip Arhgap36 Hmcn1,Vip Pygm C1ql1,inconclusive,FALSE
CCHT4_ROW23_18,P15,-0.107097654,-28.45252736,Lamp5 Lsp1,Serpinf1 Aqp5 Vip,inconclusive,TRUE
CCHT4_ROW23_19,P15,10.58028681,-39.09883372,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW23_5,P15,-41.70813316,24.30875967,Vip Lmo1 Myl1,Vip Ptprt Pkp2,inconclusive,FALSE
CCHT4_ROW23_6,P15,-1.715712583,12.60788623,Vip Pygm C1ql1,Vip Pygm C1ql1,Vip Pygm C1ql1,FALSE
CCHT4_ROW23_7,P15,16.75478406,-38.96984879,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
CCHT4_ROW23_9,P15,34.93978095,-11.83864897,Lamp5 Plch2 Dock5,Lamp5 Fam19a1 Pax6,inconclusive,TRUE
CCHT4_ROW24_14,P15,38.39771735,-9.297702748,Lamp5 Plch2 Dock5,Lamp5 Ntn1 Npy2r,inconclusive,TRUE
CCHT4_ROW24_17,P15,11.87451584,-40.30230591,Lamp5 Lsp1,Serpinf1 Aqp5 Vip,inconclusive,FALSE
CCHT4_ROW24_2,P15,-29.77333288,19.26408721,Vip Ptprt Pkp2,Vip Ptprt Pkp2,Vip Ptprt Pkp2,FALSE
CCHT4_ROW24_4,P15,38.37798189,-20.60360732,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW24_6,P15,11.17957253,11.08131479,Sncg Vip Nptx2,Sncg Vip Nptx2,Sncg Vip Nptx2,TRUE
CCHT4_ROW24_7,P15,-35.28257505,-18.85828941,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,FALSE
CCHT4_ROW25_10,P15,-4.025417428,21.02986727,Vip Pygm C1ql1,Vip Pygm C1ql1,Vip Pygm C1ql1,FALSE
CCHT4_ROW25_13,P15,4.938738259,-36.42888818,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW25_14,P15,-4.234313325,39.93087137,Vip Arhgap36 Hmcn1,Vip Arhgap36 Hmcn1,Vip Arhgap36 Hmcn1,TRUE
CCHT4_ROW25_15,P15,40.85627276,28.56923912,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Pax6,FALSE
CCHT4_ROW25_18,P15,-6.579793328,18.50378523,Vip Pygm C1ql1,Vip Pygm C1ql1,Vip Pygm C1ql1,TRUE
CCHT4_ROW25_19,P15,-48.30700421,-3.298657358,Vip Lect1 Oxtr,Vip Lect1 Oxtr,Vip Lect1 Oxtr,TRUE
CCHT4_ROW25_2,P15,2.648006993,44.78255263,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,FALSE
CCHT4_ROW25_3,P15,-8.693933189,-47.13185625,Lamp5 Lsp1,Serpinf1 Clrn1,inconclusive,FALSE
CCHT4_ROW25_4,P15,51.80197892,30.97488276,Lamp5 Krt73,Lamp5 Krt73,Lamp5 Krt73,TRUE
CCHT4_ROW25_5,P15,8.326061596,38.3096044,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,FALSE
CCHT4_ROW25_7,P15,16.48869062,5.426185234,Sncg Gpr50,Sncg Gpr50,Sncg Gpr50,FALSE
CCHT4_ROW25_8,P15,-38.78166629,-28.40984319,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,Vip Crispld2 Kcne4,TRUE
CCHT4_ROW25_9,P15,23.3674564,-1.160208789,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW26_1,P15,46.34000035,6.379932302,Lamp5 Ntn1 Npy2r,Lamp5 Ntn1 Npy2r,Lamp5 Ntn1 Npy2r,TRUE
CCHT4_ROW26_10,P15,38.90549113,-23.08641639,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,FALSE
CCHT4_ROW26_11,P15,10.2545022,40.2094864,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,FALSE
CCHT4_ROW26_12,P15,-2.425045245,16.16005583,Vip Pygm C1ql1,Vip Pygm C1ql1,Vip Pygm C1ql1,TRUE
CCHT4_ROW26_14,P15,43.90318629,6.469001591,Lamp5 Ntn1 Npy2r,Lamp5 Plch2 Dock5,inconclusive,TRUE
CCHT4_ROW26_18,P15,26.45487954,13.79265977,Lamp5 Ntn1 Npy2r,Lamp5 Ntn1 Npy2r,Lamp5 Ntn1 Npy2r,TRUE
CCHT4_ROW26_2,P15,-42.70811292,-4.853076148,Vip Lect1 Oxtr,Vip Lect1 Oxtr,Vip Lect1 Oxtr,TRUE
CCHT4_ROW26_20,P15,28.43418615,-33.65973217,Lamp5 Lsp1,Lamp5 Plch2 Dock5,inconclusive,TRUE
CCHT4_ROW26_5,P15,-31.25142516,28.77614312,Vip Lmo1 Fam159b,Vip Lmo1 Myl1,inconclusive,FALSE
CCHT4_ROW26_7,P15,11.7571795,35.13120923,Vip Igfbp6 Pltp,Vip Igfbp6 Car10,inconclusive,TRUE
CCHT4_ROW26_9,P15,1.194136771,-39.61058235,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
CCHT4_ROW27_12,P15,15.27342173,40.35640861,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,FALSE
CCHT4_ROW27_16,P15,-6.178955662,-44.54759749,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,TRUE
CCHT4_ROW27_17,P15,20.43728654,33.1673125,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,Vip Igfbp6 Pltp,FALSE
CCHT4_ROW27_18,P15,17.18502982,-31.3485261,Lamp5 Lsp1,Lamp5 Lhx6,inconclusive,FALSE
CCHT4_ROW27_19,P15,-46.00743309,-7.147748211,Vip Lect1 Oxtr,Vip Lect1 Oxtr,Vip Lect1 Oxtr,TRUE
CCHT4_ROW27_2,P15,16.59965858,-21.4769596,Lamp5 Lhx6,Lamp5 Lsp1,inconclusive,TRUE
CCHT4_ROW27_5,P15,-1.576782055,-2.534480639,Serpinf1 Aqp5 Vip,Serpinf1 Aqp5 Vip,Serpinf1 Aqp5 Vip,FALSE
CCHT4_ROW27_7,P15,38.58112939,-23.90665357,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW28_1,P15,24.2775318,-20.33661928,Lamp5 Lsp1,Lamp5 Plch2 Dock5,inconclusive,TRUE
CCHT4_ROW28_12,P15,44.1114517,28.13855922,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Pax6,Lamp5 Fam19a1 Pax6,FALSE
CCHT4_ROW28_13,P15,45.67894937,-12.75991702,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,Lamp5 Plch2 Dock5,TRUE
CCHT4_ROW28_14,P15,-31.45285188,-18.48969842,Vip Crispld2 Htr2c,Vip Crispld2 Kcne4,inconclusive,FALSE
CCHT4_ROW28_16,P15,0.814951678,-49.12940814,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
CCHT4_ROW28_17,P15,32.00084234,5.981695906,Lamp5 Ntn1 Npy2r,Lamp5 Fam19a1 Tmem182,inconclusive,TRUE
CCHT4_ROW28_18,P15,12.70004897,-25.32762027,Lamp5 Lsp1,Lamp5 Lsp1,Lamp5 Lsp1,FALSE
